accuracy,recall,precision,f1_score,model,classifier,pooling,penalty,kernel,regularization,max_iter,solver,embedding_dim,train_time
0.3332912032355915,0.3333333333333333,0.11109706774519718,0.1666508673807944,SWEM,lr,max,l1,,0.0006158482110660267,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDF6C8CD0>>,1.0201144218444824
0.4255561172901921,0.42557857223016216,0.42172194963614634,0.4118886242464512,SWEM,lr,max,l1,,0.0008858667904100823,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,2.616208076477051
0.4606926188068756,0.460716113080998,0.4604593925447101,0.44884176202768256,SWEM,lr,max,l1,,0.0012742749857031334,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,2.8063454627990723
0.4969666329625885,0.49697736637759976,0.5007027704816215,0.49434800807975376,SWEM,lr,max,l1,,0.0018329807108324356,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,2.9156620502471924
0.519211324570273,0.5192138488370767,0.5222986011983175,0.5187035654660471,SWEM,lr,max,l1,,0.0026366508987303583,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.1990749835968018
0.5444893832153691,0.5444871005708024,0.5457157149799334,0.5445257148277697,SWEM,lr,max,l1,,0.00379269019073225,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,3.2520947456359863
0.5566228513650152,0.5566183169872488,0.5569488909424204,0.5564393132695553,SWEM,lr,max,l1,,0.005455594781168515,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.2098963260650635
0.5647118301314459,0.5647061619654363,0.5646885812934046,0.5643590250397658,SWEM,lr,max,l1,,0.007847599703514606,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,3.2855145931243896
0.5716632962588474,0.5716573567826068,0.5714268767328706,0.5712358344885566,SWEM,lr,max,l1,,0.011288378916846883,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.2941946983337402
0.5716632962588474,0.5716567817730401,0.5713231962330418,0.571111156978468,SWEM,lr,max,l1,,0.01623776739188721,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,3.272758960723877
0.573432760364004,0.5734260382923787,0.5730144577723845,0.5728438070596296,SWEM,lr,max,l1,,0.023357214690901212,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.322715997695923
0.5752022244691608,0.5751958219038202,0.5747781987684624,0.5746317220058377,SWEM,lr,max,l1,,0.03359818286283781,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,3.2728021144866943
0.5743174924165824,0.5743109780155634,0.5738251076280677,0.5737086130179407,SWEM,lr,max,l1,,0.04832930238571752,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.3247663974761963
0.5750758341759353,0.5750692718816776,0.5745847892719462,0.5744378417028844,SWEM,lr,max,l1,,0.06951927961775606,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FE4C4D3D0>>,3.5733230113983154
0.5757077856420627,0.5757013032304324,0.5752204992642276,0.5750927748476019,SWEM,lr,max,l1,,0.1,300,saga,<bound method EmbeddingLoader.vector_size of <src.trainers.utils.EmbeddingLoader object at 0x0000026FDE091210>>,3.5565829277038574
